Customer ID,Age Group,Location,Gender,Family with Children,Dog Breed,Purchase Frequency,Average Spend,Product Preference,Loyalty Program Member,Last Purchase Date
f307e649-3d58-4902-9fbd-a5908e1bcf22,18-25,suburban,F,no,Boxer,monthly,102.03,grain-free,Yes,2023-08-01
7f9c48a5-ca4d-4cc9-b60c-49f2b2fda7c8,56-65,urban,M,no,Siberian Husky,quarterly,148.51,dry,Yes,2022-05-13
32542cb4-764d-4a7f-9502-585ecb649d7a,65+,suburban,F,no,Poodle,weekly,162.67,raw,Yes,2023-02-02
e7587eef-fe5e-47ea-975f-152885a96808,56-65,suburban,M,no,Boxer,quarterly,108.94,wet,No,2023-12-19
fed63d80-2fa0-464b-b913-426416b6b586,65+,suburban,M,no,Beagle,weekly,174.26,dry,Yes,2022-05-18
36cddb1d-2512-45d5-a86e-6e30e7340354,26-35,urban,F,no,German Shepherd,weekly,118.31,dry,Yes,2024-02-22
0b402dad-7e82-41bd-95d9-aad574f4c6a5,18-25,suburban,M,yes,Bulldog,weekly,94.1,raw,Yes,2023-04-29
09688795-9ed2-472c-bf64-ce292bd788c9,26-35,urban,M,yes,German Shepherd,quarterly,39.41,raw,No,2023-06-09
095ffe7c-93ab-4461-b934-bae60cf8c05e,36-45,urban,F,no,Poodle,quarterly,90.81,wet,No,2022-06-17
8e92bedc-bcc9-4fd4-9911-0fd76ba8481a,26-35,urban,M,yes,Rottweiler,monthly,152.11,dry,No,2023-09-08
3a0311f9-f277-42a3-8324-388566b930eb,65+,suburban,M,no,Boxer,monthly,185.83,grain-free,No,2023-01-07
e0871143-b1e5-4d16-8d04-1d01d4b49961,26-35,suburban,M,yes,Bulldog,weekly,65.3,raw,No,2023-04-03
0f37459c-462d-4634-b6cd-c6ec9afa2c48,26-35,suburban,F,yes,Beagle,quarterly,83.94,dry,Yes,2022-09-06
8fd2c6f4-dc7e-4e88-9cbc-73cd8da36488,18-25,urban,F,yes,Dachshund,monthly,47.71,dry,Yes,2023-10-10
c0404301-b2bc-4257-a0cd-cc4156152031,26-35,suburban,M,no,Beagle,monthly,144.33,grain-free,Yes,2024-02-27
b65c4188-057f-49d1-8932-c7637659347a,18-25,suburban,F,yes,Boxer,monthly,192.83,dry,No,2024-03-12
68b01658-202d-435f-8c30-0f6abe80e6a7,46-55,suburban,M,no,Rottweiler,quarterly,135.37,raw,Yes,2024-01-06
35750867-7797-4f04-af96-9f21767524c2,36-45,suburban,F,no,Boxer,monthly,131.07,grain-free,Yes,2024-03-14
57fa831d-885d-4f93-8bda-34d5c47fb947,18-25,suburban,F,no,Labrador,weekly,119.63,raw,No,2023-04-08
453861e6-8d11-42c2-ada2-0967ce412cf7,65+,urban,M,yes,Bulldog,quarterly,35.92,wet,No,2023-07-19
8a0e6366-5443-4b0e-8d9d-eb32d739d359,46-55,urban,M,yes,Rottweiler,monthly,151.31,dry,No,2022-10-18
c462c997-8028-411d-9ef2-6a02f58096ce,18-25,urban,M,yes,Bulldog,monthly,128.37,raw,No,2024-01-28
ede3e0d5-b373-45dd-a42e-e7e78275fd4d,18-25,urban,F,no,Boxer,quarterly,139.07,raw,Yes,2022-08-12
961079cb-1d6e-481e-83e3-c5993fc2ace1,36-45,suburban,M,no,Siberian Husky,monthly,181.79,wet,No,2022-11-07
068c394e-72e7-4f5b-aaca-37f8eb467f0d,65+,urban,F,yes,Bulldog,monthly,161.11,dry,No,2023-05-23
e376fe6e-4f3b-4a30-8360-37685cacc15f,56-65,suburban,M,no,Labrador,weekly,160.56,raw,No,2022-08-05
482fa4e7-d586-4ac3-82e9-d61024035b59,56-65,urban,F,yes,Great Dane,quarterly,186.89,grain-free,Yes,2023-03-20
8643181a-686b-42fb-bd6e-e6f98a02f871,18-25,urban,F,yes,Rottweiler,monthly,198.19,raw,Yes,2024-03-16
bb465c90-c125-4c4c-8460-5cb2cdc0f95a,26-35,urban,F,yes,Labrador,quarterly,124.63,raw,Yes,2023-09-23
d5f98014-bbd1-47b9-b01e-d59c3ef03ae5,65+,suburban,M,yes,Labrador,quarterly,39.6,raw,Yes,2023-09-26
be882191-a7b7-43ad-ae9c-cf209bc6ae32,46-55,suburban,F,no,Dachshund,weekly,102.64,raw,Yes,2023-05-18
ea1e5116-d2fa-44a3-98d2-5fc5bec575b4,26-35,urban,F,yes,Siberian Husky,weekly,161.77,dry,No,2022-04-24
0a03de1e-fca1-42d9-a933-1955ebab519d,26-35,suburban,F,yes,German Shepherd,quarterly,24.99,raw,No,2023-01-27
560f7004-75cc-4c4d-af29-8d5300b77e18,65+,urban,F,yes,Siberian Husky,weekly,30.24,wet,No,2024-01-17
f01af781-10f2-47f3-a1fa-3e0cd9953f37,18-25,urban,M,yes,Poodle,weekly,32.09,raw,Yes,2023-12-29
1998e456-7084-43cf-9663-4f97237c3dc0,18-25,urban,M,yes,Dachshund,monthly,151.59,grain-free,No,2022-06-18
dd0ab790-96d9-4f3f-bc46-9e12474564c8,18-25,suburban,F,yes,Boxer,weekly,110.21,grain-free,Yes,2022-10-21
e03ebba6-a5de-4ed7-b5c1-7d80e73ffc5b,18-25,urban,M,yes,Boxer,weekly,86.4,raw,Yes,2024-02-15
8a9086be-b022-48c5-ba6f-6bfbb78eee0d,56-65,urban,M,no,Beagle,monthly,39.01,raw,No,2023-10-09
872f6c9f-4a65-4698-a9bf-a23b4200fb69,18-25,urban,F,no,German Shepherd,monthly,151.8,wet,No,2024-03-28
aa588f44-2d9e-4a21-acfa-b79af24b57fb,56-65,suburban,F,no,Poodle,quarterly,77.78,wet,No,2022-09-29
66262bb5-190a-4157-9438-cd7e6c9a379f,56-65,urban,M,no,Bulldog,weekly,67.76,dry,No,2022-05-21
7e781601-331a-4cb5-876e-ffdce0843ffd,18-25,suburban,F,yes,Siberian Husky,monthly,137.42,dry,Yes,2022-08-11
f0ba3916-5aef-43ce-964a-988cd8af7e60,36-45,urban,F,no,Rottweiler,weekly,120.62,grain-free,Yes,2023-09-21
0446ad61-82e6-4445-8cfe-08b46edb6ca1,46-55,suburban,M,no,Labrador,quarterly,85.23,raw,Yes,2023-12-23
ccd8bcfa-ada4-4f29-9bfb-1c761cf797a2,26-35,urban,M,no,Bulldog,weekly,135.47,raw,No,2023-08-22
d54b0829-da84-4505-a012-ea618d4e0e7e,56-65,urban,M,yes,Beagle,weekly,68.82,wet,Yes,2022-05-30
bd446553-5ef4-4c5c-b823-6ce9de453cd1,65+,suburban,M,no,Siberian Husky,weekly,163.07,wet,No,2023-10-11
6c1a5363-d787-4cd2-8da7-fe8d4732f1cb,65+,suburban,F,no,Rottweiler,monthly,61.28,dry,Yes,2023-02-16
e1a8a40d-bbfa-47ff-b173-4a29ee2f2614,46-55,urban,M,yes,Beagle,monthly,48.59,dry,No,2023-06-27
2d2fc41c-279d-4a79-827e-11c64f942d86,65+,suburban,F,no,Labrador,quarterly,160.84,grain-free,Yes,2023-12-04
c2c4b23c-64cc-4e44-a76b-fb706fbb9de2,36-45,urban,F,yes,Dachshund,weekly,147.42,wet,No,2023-06-09
9ec8a3d9-c4e7-420c-af0f-3318d671b112,65+,urban,M,no,German Shepherd,quarterly,52.88,raw,No,2023-10-02
7e5bcc64-cbfa-4055-982d-12ddb7774999,26-35,urban,M,yes,Dachshund,quarterly,40.92,wet,Yes,2023-02-11
9259e73b-953f-4657-8776-6fa0da90023c,26-35,suburban,F,no,Rottweiler,monthly,170.91,wet,No,2023-07-13
e584de11-adf4-4b8d-be35-dde3da94a454,56-65,urban,F,no,Dachshund,weekly,159.79,wet,Yes,2023-11-17
912911ad-6874-43f7-9d14-a9a9fb266e03,18-25,suburban,F,no,Rottweiler,weekly,78.91,dry,No,2022-09-21
5b453378-b304-4e1b-864b-4dacf90c5155,36-45,urban,F,yes,Poodle,quarterly,138.48,raw,Yes,2023-12-19
d8c68100-739c-4f9a-a300-5dedd862049f,56-65,suburban,M,no,Poodle,weekly,42.35,raw,No,2023-02-01
52b4d23a-4218-45f0-a0dd-86a5094d9b34,36-45,suburban,F,yes,Great Dane,monthly,111.27,dry,Yes,2023-05-27
61dbaa5d-f1dc-4980-9639-373390e05d98,18-25,urban,F,yes,Great Dane,quarterly,23.37,dry,Yes,2023-08-23
45e8e4d5-6b3f-45b2-9a88-559c7deae06d,65+,suburban,M,yes,Dachshund,quarterly,90.49,raw,Yes,2023-07-23
c410cfdf-20d6-419e-819c-bf09daa2a627,65+,urban,M,yes,Boxer,monthly,33.47,grain-free,Yes,2023-10-27
d521b88b-0920-4c48-b2d5-ff3d2b75e036,18-25,urban,M,no,Dachshund,monthly,105.53,wet,No,2023-08-23
ea9c0d7f-660b-4b01-ac6a-7c6c9e84e839,56-65,urban,F,no,Dachshund,monthly,95.9,raw,No,2023-08-11
9b98eaed-1e3c-45c4-8af0-87a9049085a8,18-25,urban,F,no,Boxer,monthly,99.99,dry,Yes,2022-11-22
3e9ed4b3-07b9-41ab-810e-f11eb2420488,46-55,urban,F,yes,German Shepherd,monthly,28.16,raw,Yes,2023-09-07
cd5f09da-72eb-4bef-9a45-78aa02a90d53,26-35,suburban,M,no,Siberian Husky,monthly,85.09,wet,No,2023-02-13
e4640532-6a04-406c-912b-7bbd10354b12,56-65,urban,M,yes,Boxer,quarterly,156.17,raw,Yes,2023-04-26
b75e8652-5ac6-4b56-9629-4fb769df1966,36-45,suburban,M,yes,Rottweiler,weekly,86.4,dry,Yes,2023-10-31
9650ca1e-cb70-45ba-8224-75e222496de7,46-55,suburban,M,yes,Siberian Husky,weekly,148.73,grain-free,Yes,2024-03-10
6d7241ed-ae42-43dd-b26f-2082ddd3a734,56-65,urban,F,no,Labrador,quarterly,86.51,dry,No,2022-05-21
150e4bd2-ec2a-41a1-b7b2-48bd231098ea,18-25,suburban,F,no,German Shepherd,weekly,96.18,grain-free,Yes,2022-12-26
1d0bcc24-4d1e-4571-9f80-1b96479b7a89,18-25,urban,M,yes,Labrador,weekly,121.5,wet,No,2023-12-08
402eda5b-93a5-4605-8fb7-124d8ff4a188,18-25,suburban,M,no,Great Dane,quarterly,191.12,dry,No,2023-01-20
00b4bb16-a68a-40bb-a150-4374a35bc9ab,18-25,suburban,M,no,Bulldog,weekly,39.59,raw,No,2022-05-04
e6faa5ce-248b-4b37-8a40-76d79f9ede63,36-45,suburban,M,yes,Poodle,weekly,25.92,dry,Yes,2024-03-31
a31e2764-1e88-4bfd-9ddd-4e5f5bb6b145,46-55,urban,F,yes,Labrador,quarterly,129.43,dry,Yes,2023-08-01
1cab0a3b-df59-4592-8caa-13bb9029780f,65+,suburban,M,no,Beagle,weekly,190.84,wet,Yes,2023-07-25
8cf15dfd-3bdf-4703-a192-7214f929c483,26-35,urban,F,yes,Dachshund,monthly,198.15,grain-free,No,2022-11-17
503973b7-9c72-4f4c-848d-0b2a1f8d77ae,36-45,suburban,F,yes,Rottweiler,quarterly,107.15,grain-free,Yes,2022-08-28
711200ea-8a99-4676-a94c-c26af017775c,36-45,suburban,F,no,Labrador,weekly,104.25,raw,Yes,2022-12-07
d9ae72df-86b4-4f19-a3bf-92e8468c2928,65+,suburban,M,no,Labrador,weekly,136.09,dry,No,2022-11-29
8b4b407b-50fb-4a1f-8937-54cc625d0611,65+,suburban,F,yes,Bulldog,monthly,120.01,wet,No,2023-09-01
d0dbd9cb-25f0-4a37-abec-d941a9d47610,26-35,urban,M,no,Great Dane,quarterly,134.14,grain-free,No,2024-03-15
d42c5619-4658-46a1-bb0c-975f62907c80,26-35,urban,M,yes,Dachshund,quarterly,177.32,raw,Yes,2024-03-12
a26cc0b5-888a-40d8-8abe-8797ebbc6966,65+,suburban,F,yes,Dachshund,weekly,154.34,grain-free,Yes,2024-01-15
d5deb0b2-b0db-43c6-923e-8319804a4a1c,18-25,suburban,M,no,Bulldog,monthly,109.44,raw,Yes,2024-03-23
56ebcce0-6a00-489a-a367-79f4dc755dc6,36-45,urban,F,yes,Boxer,monthly,103.14,grain-free,No,2022-05-28
8c4ca4a9-026c-4e7d-80cd-e212e8a2df7a,56-65,urban,F,yes,Bulldog,monthly,135.13,raw,Yes,2022-10-14
691e074b-0f59-42b7-a84d-011f9bf50822,26-35,urban,M,yes,Beagle,monthly,102.03,grain-free,No,2023-09-01
8852301c-02be-4d67-92ad-e8fa7fa5d4db,26-35,urban,M,no,Siberian Husky,monthly,102.4,grain-free,Yes,2023-01-20
ab5414cd-2be9-4ff9-9933-a05c1017fe19,65+,suburban,F,no,Beagle,monthly,22.94,dry,Yes,2023-02-25
544b2fab-6683-4874-9404-ff0e8abe7b66,46-55,suburban,M,no,Bulldog,quarterly,51.33,raw,Yes,2022-05-19
bb0b2295-06ac-4908-9b2a-d2a7d3d5575d,56-65,urban,M,yes,Poodle,weekly,107.93,raw,Yes,2024-03-02
4840c32d-20f7-4f96-868b-51d88bc3a7fa,56-65,urban,F,yes,Boxer,weekly,168.08,dry,Yes,2022-11-17
1d7c792a-669a-466f-97ce-c6472691b3d2,26-35,urban,M,no,Poodle,monthly,70.17,dry,No,2022-07-29
63ed7f26-4778-4992-bae4-ab6b1f9b61ce,18-25,urban,F,no,Beagle,quarterly,114.08,grain-free,No,2023-06-09
2d118583-0f7c-4a9e-822f-11a69b240264,46-55,urban,M,no,Dachshund,quarterly,82.09,grain-free,Yes,2022-09-06
2c1cd998-f417-4be7-b2ab-f4de6a72a9bd,56-65,urban,F,yes,Beagle,monthly,38.86,grain-free,Yes,2022-05-12
bc51ddc9-5167-4a69-b5a5-24d62ea85aab,26-35,suburban,F,no,German Shepherd,weekly,192.49,dry,No,2023-07-11
17421a4a-9b02-42e2-8316-f11e06dab71d,56-65,suburban,M,yes,Great Dane,monthly,173.84,grain-free,Yes,2023-05-27
5d6ba35c-d3c8-4f03-97a4-6ce72dc921a6,46-55,suburban,F,no,Rottweiler,quarterly,34.13,dry,No,2024-01-29
c8581689-9f37-48d3-881f-1dd9a655c9e4,46-55,urban,F,yes,German Shepherd,monthly,149.56,grain-free,Yes,2022-05-19
37315f9e-9622-4823-a2a4-703103326c1d,36-45,urban,M,yes,Bulldog,weekly,82.56,dry,Yes,2022-07-03
7314de3d-038c-49d0-89e3-6c6235e555a1,65+,urban,M,no,Labrador,weekly,199.07,raw,No,2023-01-30
25fd51c4-f880-49c0-bd41-2fc070291195,65+,suburban,M,yes,Poodle,quarterly,74.43,wet,No,2023-08-21
75b7816b-3c44-4ec7-a13d-abf82f817eeb,26-35,urban,M,no,Siberian Husky,monthly,62.97,grain-free,Yes,2023-11-13
d30b37b6-ca91-483f-b8e1-c8574d4322c6,46-55,urban,M,yes,German Shepherd,monthly,122.22,grain-free,No,2024-01-28
f1e58d63-83d2-4b68-8a28-7c37a06cf49e,36-45,suburban,F,yes,Boxer,quarterly,170.32,dry,No,2022-10-28
53ddbd14-8e4f-4ce1-b8b0-bd3af98e48eb,36-45,urban,F,no,Poodle,monthly,54.65,raw,Yes,2022-09-05
5d3060f4-8381-4b1f-a43c-eb8c77ba5592,56-65,suburban,M,yes,German Shepherd,quarterly,147.69,raw,Yes,2023-01-20
d07f3d3d-cfd3-4d1f-9058-ec10badea445,56-65,suburban,F,no,Dachshund,monthly,31.05,grain-free,Yes,2023-01-19
b0767dce-aff2-4e9b-b93a-c296d805cb4c,36-45,urban,M,no,Rottweiler,weekly,185.41,dry,Yes,2024-04-16
d5b76371-1922-44e9-88d0-b844e38d782b,56-65,suburban,F,no,Beagle,quarterly,34.59,dry,No,2023-12-22
e81bfa10-aadd-469c-8782-9330684cea9d,46-55,urban,F,yes,Beagle,monthly,184.56,wet,Yes,2023-05-17
4cf16bcd-fb03-41d6-a218-25b23591aab1,18-25,suburban,F,yes,German Shepherd,monthly,108.35,raw,Yes,2022-08-04
83c25a61-b81c-46f2-9d26-355b1de6cf5d,46-55,urban,F,yes,Bulldog,monthly,100.66,wet,No,2023-11-16
fa9ee9c7-fe0d-4949-a9fc-9174203f2b8b,36-45,suburban,F,no,Boxer,quarterly,195.2,raw,No,2022-12-22
e0faec41-f6d3-462a-b7d2-ab7deb276a8a,36-45,urban,F,no,Bulldog,weekly,198.27,grain-free,Yes,2023-09-19
42cbbd4e-a383-4efb-a22c-1680fa2a5c1d,46-55,suburban,M,yes,Poodle,monthly,137.03,grain-free,Yes,2022-06-29
e004e31d-30a1-4494-915e-6b184a3c451b,56-65,suburban,M,yes,Great Dane,quarterly,42.88,dry,No,2022-09-07
17131ac8-11a2-4d7b-b925-7833251f9422,56-65,suburban,F,no,Rottweiler,monthly,111.11,dry,Yes,2023-04-27
89912fc7-2aaf-4e76-8c95-bd83ecde05f3,65+,urban,M,yes,Rottweiler,weekly,115.25,dry,No,2023-03-18
18d8f929-fb1f-45b3-8d75-b4072136d39a,36-45,urban,M,no,Beagle,weekly,112.6,raw,No,2023-10-26
6b34a0ec-7fe9-481e-9681-da5ebeba51ee,26-35,suburban,F,yes,Rottweiler,weekly,122.51,dry,No,2023-11-07
5992b607-2470-41c5-8d00-0b652d88f8d3,65+,urban,M,no,Bulldog,quarterly,23.37,grain-free,Yes,2023-08-02
75dd4b55-e394-4e04-ae74-e6589aa4f48b,56-65,suburban,F,yes,Boxer,monthly,148.02,wet,Yes,2022-12-09
8872bbbd-3d9e-4ed2-a351-cd32e613d14a,46-55,urban,F,yes,Boxer,quarterly,148.23,grain-free,No,2022-09-25
9b7eb52a-2dcd-49ae-887f-8c9d892bb28c,56-65,suburban,F,no,Beagle,monthly,40.78,grain-free,Yes,2023-01-10
499f2295-0486-4577-8a07-31b034adea70,46-55,urban,F,no,German Shepherd,quarterly,122.64,grain-free,No,2023-10-30
e7a330b5-aa04-47e8-8014-b022d626df23,65+,suburban,M,no,Boxer,monthly,122.31,wet,Yes,2022-12-15
4a978f56-be52-4706-b7c5-67d849adb375,36-45,suburban,F,yes,Bulldog,quarterly,142.84,grain-free,Yes,2023-03-17
583f82a1-05b3-475e-adc9-d0cafbff846a,56-65,suburban,F,no,Labrador,monthly,35.37,raw,No,2023-12-08
233038c1-8709-4ae2-a831-caf37b80953c,46-55,suburban,M,no,German Shepherd,quarterly,132.77,raw,Yes,2022-07-09
04005169-0d63-4df3-9543-4933a45b6fe1,36-45,urban,F,yes,Great Dane,weekly,70.54,wet,Yes,2023-06-05
f9847f3f-241b-49b0-802e-3264579bf91f,26-35,suburban,M,no,Siberian Husky,quarterly,111.26,raw,Yes,2022-12-06
5ea89575-6315-4fb6-9716-478513a33432,46-55,urban,M,no,Dachshund,weekly,159.2,dry,No,2023-10-13
3e3804a9-ae07-4513-8d12-67058275df5c,65+,urban,M,no,Rottweiler,weekly,147.02,raw,Yes,2023-04-30
644e4288-1767-4b58-885b-3034c98400bd,26-35,suburban,F,yes,Rottweiler,monthly,41.4,grain-free,No,2022-12-22
1e74f2f4-98cd-4b50-a98b-721bbb0428be,26-35,urban,F,yes,Labrador,weekly,126.41,raw,Yes,2022-06-13
2cfa1a55-8c93-4b61-a499-38071f30bd46,18-25,urban,F,yes,German Shepherd,weekly,194.44,dry,Yes,2024-02-19
58f0568b-3921-4928-a473-716a69c60d9a,56-65,urban,F,no,Beagle,monthly,48.22,dry,Yes,2022-11-02
6f699bb4-31e2-4c2f-aac7-75c61ef57dc6,46-55,suburban,M,yes,Bulldog,quarterly,173.52,dry,No,2022-05-20
cf85223c-78f9-4c58-9853-55cf4e1e3af0,26-35,urban,F,no,Labrador,quarterly,146.46,grain-free,No,2023-12-11
5d42519f-2454-486f-8700-afe7ad3b1da9,18-25,urban,F,no,Dachshund,weekly,159.32,dry,No,2023-10-14
84594408-48f6-4d1f-81fe-971fc13578ed,65+,suburban,M,no,Boxer,quarterly,70.75,grain-free,Yes,2023-10-08
81f9acf7-95c2-4fad-98ec-6f9cae81c8c1,36-45,suburban,F,yes,Beagle,weekly,71.82,dry,Yes,2024-04-10
c9cc513e-419e-4b4e-9293-8fa8a75c3bcc,46-55,urban,F,yes,Siberian Husky,quarterly,183.08,grain-free,Yes,2022-11-28
63618de0-3f29-48f1-b550-084b0a83bc23,26-35,suburban,F,no,Beagle,quarterly,84.77,grain-free,No,2023-09-30
bd2ee0f1-f0fa-4737-a7ed-7e2b7c037d9f,56-65,urban,F,no,Labrador,quarterly,31.34,grain-free,Yes,2022-05-10
dd554a96-6664-4c2d-8dcf-fa8a550df475,18-25,urban,M,yes,Great Dane,weekly,128.11,raw,Yes,2022-05-31
34cef81c-2731-4716-9583-ddf3b00f7ec1,26-35,urban,M,yes,Labrador,monthly,42.47,dry,No,2022-07-06
cc69dbac-b413-4001-99e1-c0d503b52142,56-65,suburban,F,yes,Labrador,quarterly,163.39,grain-free,Yes,2022-08-19
725ee1ee-b798-43f6-ae8a-46cac3ceff71,26-35,urban,M,no,Labrador,quarterly,135.51,dry,No,2022-07-18
64fc754c-1151-4975-afa2-0d2690e5ec88,46-55,suburban,F,yes,Beagle,quarterly,177.45,raw,Yes,2022-05-13
f33e00fc-161d-4a5c-9e39-9a0feb9ff325,46-55,suburban,F,yes,Labrador,weekly,161.27,wet,Yes,2024-04-15
092aabf0-fec7-464d-b91f-f3da2d30d1c2,46-55,urban,F,yes,German Shepherd,monthly,40.18,dry,Yes,2023-08-06
a8d02998-d578-4294-843d-1fdbc7d74e68,65+,suburban,F,no,Beagle,weekly,88.59,dry,Yes,2024-04-17
1f614235-09c3-49aa-9dd7-90b3a6712064,65+,suburban,F,yes,Boxer,quarterly,159.42,raw,Yes,2023-03-17
5319b452-26ae-416e-9122-900e1f935b63,18-25,suburban,M,no,German Shepherd,weekly,95.12,grain-free,No,2023-12-16
800ea45e-fe1e-4f02-a59a-038cd85b7c5b,46-55,suburban,M,no,Dachshund,quarterly,195.03,dry,Yes,2023-09-25
0ff01734-7c3c-4240-a442-1a6d2e45da9a,56-65,suburban,M,no,Boxer,quarterly,152.43,wet,Yes,2023-10-12
ff52a626-f49f-43f2-b67d-963313f71895,26-35,urban,M,yes,Siberian Husky,weekly,22.79,raw,No,2022-10-21
4e2ce22c-c46d-4e81-a259-99c583efc9d9,36-45,suburban,M,yes,Rottweiler,quarterly,178.4,grain-free,No,2022-06-06
f02b056d-c07b-449f-88b4-61451798eec9,56-65,urban,F,yes,Beagle,quarterly,38.14,dry,No,2023-03-24
6860feff-4272-427a-b516-e446982688db,65+,urban,F,no,Rottweiler,monthly,45.29,dry,Yes,2022-12-26
4fafb625-7fcb-4f69-b2f4-62b828a76b56,65+,urban,M,yes,Beagle,weekly,152.21,raw,No,2022-08-30
28308e47-3bb0-4b75-9cfa-6adecea28c0d,56-65,urban,M,no,Boxer,weekly,175.69,grain-free,No,2023-09-06
b6adf275-c1b9-4e85-8503-fea023f13742,65+,urban,M,yes,Siberian Husky,quarterly,116.54,grain-free,No,2023-07-10
420d68f4-b85a-420d-bfa2-e9f35cb7e005,46-55,urban,M,yes,Bulldog,quarterly,72.03,raw,No,2022-10-23
466fe456-b941-4eca-bcc1-a51fcd376723,18-25,suburban,F,yes,Bulldog,weekly,83.24,dry,Yes,2022-05-31
c56baaa9-6fd3-4591-a27b-e956b846763b,26-35,suburban,F,yes,German Shepherd,weekly,81.72,dry,No,2023-05-19
e2772095-5c98-4483-8d58-bd7018dda528,18-25,suburban,F,no,Labrador,weekly,78.8,grain-free,No,2022-10-22
40d3108a-9868-4a73-bca6-e557e81323c7,26-35,urban,M,no,Labrador,quarterly,63.72,grain-free,Yes,2023-09-22
48e6b4f1-2db5-4910-b463-87d8c06b5e9f,26-35,suburban,M,no,Bulldog,monthly,129.6,wet,Yes,2023-11-20
3ab9506e-4c44-4edc-843d-001e2d335caf,18-25,suburban,F,no,Boxer,monthly,182.07,wet,No,2024-02-08
899f3a52-7e29-4ff1-a345-86c8e32db8d6,56-65,suburban,M,yes,Siberian Husky,quarterly,75.27,wet,Yes,2023-09-17
044aa9bf-a266-4713-b82d-9f3ec2ca018b,26-35,urban,M,no,German Shepherd,quarterly,53.6,grain-free,No,2022-05-28
e3d851dc-8658-417d-9731-ef74b474c997,18-25,suburban,M,no,Boxer,quarterly,170.94,grain-free,Yes,2024-02-20
565db87a-236b-4506-a23c-cd238332c84f,26-35,urban,M,no,Labrador,weekly,153.52,grain-free,Yes,2022-07-23
8fa0158d-4220-4547-b44d-7718ccf9dbbc,36-45,suburban,F,yes,German Shepherd,quarterly,187.55,dry,No,2023-06-17
dd8060a0-672d-44d5-a9f0-bac904bd1d04,56-65,urban,M,no,Rottweiler,weekly,49.79,raw,Yes,2024-03-11
fa36813a-cad6-4bda-95cf-d19a37e2c4c5,46-55,urban,F,no,Poodle,monthly,45.97,grain-free,Yes,2023-03-17
c877b43f-6bf6-45bf-8315-216600b976f7,26-35,urban,M,yes,Dachshund,quarterly,117.46,dry,No,2023-04-13
cc0af765-af79-4503-a0da-312cc01720a7,36-45,suburban,M,yes,German Shepherd,quarterly,130.6,grain-free,No,2022-10-05
975b9b86-c764-49f5-9813-94b07e60da99,46-55,suburban,F,no,Labrador,weekly,106.43,raw,Yes,2022-08-28
503436dc-eab9-4e9d-b466-ec01bdd06cfd,46-55,urban,M,no,Boxer,weekly,127.81,grain-free,Yes,2022-10-04
d3710798-a66d-4b09-8dfd-59e78b8e8a41,26-35,suburban,M,yes,Rottweiler,weekly,52.47,dry,No,2022-09-01
03e4bf0c-0e61-4d68-945e-e5d3b95da372,18-25,urban,M,no,Dachshund,monthly,106.33,grain-free,Yes,2023-03-13
d063c08b-f97e-4bbb-888c-d97f176f2c93,26-35,urban,M,yes,Dachshund,monthly,138.46,grain-free,No,2023-02-04
eff5a3c6-31c0-4165-9a00-2bd7bf5496a4,36-45,suburban,F,no,German Shepherd,quarterly,97.89,grain-free,Yes,2022-09-14
bb1690bf-0cc6-42f8-860d-822cde984b84,46-55,suburban,F,no,Dachshund,quarterly,142.3,wet,Yes,2022-06-15
1a32fb68-7913-468e-8374-7bbb08eab42d,26-35,suburban,M,no,Rottweiler,weekly,101.21,grain-free,No,2023-04-21
bbf829c2-108c-4071-b2b5-68f8d9267bf0,18-25,urban,F,no,Siberian Husky,monthly,80.05,dry,No,2023-04-17
2eb421cc-fbaf-432f-823d-bc5d4dfd5b5d,26-35,urban,M,no,Boxer,quarterly,74.65,dry,Yes,2022-07-15
2d70c276-113e-49bd-b051-7bb6012a9873,56-65,suburban,M,yes,German Shepherd,weekly,93.96,dry,Yes,2022-11-24
abd033d9-a7e2-488f-886a-44fac63ef487,18-25,urban,F,yes,Dachshund,weekly,24.16,grain-free,Yes,2023-05-25
de53b49a-37a9-4d8e-a155-e9a0bb5a8c7d,36-45,suburban,F,no,Siberian Husky,monthly,140.33,raw,Yes,2022-09-16
4355b4e5-0321-4ee3-b7f3-856619b96517,46-55,urban,F,no,Boxer,monthly,172.12,dry,No,2024-03-14
be371e3c-39e4-442f-be04-18a8a15a0a24,26-35,suburban,M,no,Beagle,quarterly,83.83,wet,Yes,2023-01-06
ac98b75e-3965-4c2b-b333-dc8aa3830336,18-25,suburban,F,yes,Siberian Husky,quarterly,28.29,raw,Yes,2022-12-23
121d9987-b9a6-4f92-94a8-69cbd53f1e53,56-65,urban,M,yes,Beagle,weekly,197.62,dry,No,2023-06-03
ab664d32-daa9-4635-898e-f0f11b571885,18-25,suburban,F,yes,Beagle,weekly,67.47,grain-free,No,2024-04-18
1d3b0b13-aa77-4b66-8cef-f9bff2bcd2fa,65+,suburban,F,yes,Siberian Husky,weekly,42.79,wet,No,2023-03-23
6d1b8234-b66b-4924-8156-4af542a725df,56-65,urban,M,yes,Dachshund,quarterly,86.56,dry,Yes,2023-08-25
487fb286-8919-4515-bc15-a1388af37b4f,36-45,suburban,M,yes,Beagle,monthly,152.94,wet,No,2022-09-15
ff643d28-66d2-4341-a3d9-1584e398bee3,46-55,urban,M,yes,Dachshund,quarterly,72.9,raw,No,2022-07-02
